chrom,chromStart,chromEnd,name,mp,label1,label2,sim,yak,mel,correct,delta
3L,14320797.0,14321797.0,2057_peak_12405_head,14321296.5,1,0,0.53245,0.59620535,0.4463287,False,-0.11799902
3L,12425783.0,12426783.0,2057_peak_12079_head,12426283.0,1,0,0.29544342,0.40662637,0.22970417,False,-0.12133071
3L,11914576.0,11915576.0,2057_peak_11976_head,11915076.0,1,0,0.7907963,0.8527282,0.6996687,False,-0.1220935
3L,2089316.0,2090316.0,2057_peak_9779_merged,2089815.5,1,1,0.40788022,0.2805168,0.22084509,False,-0.12335344
3L,8086281.0,8087281.0,2057_peak_11071_head,8086780.5,1,0,0.21296816,0.6220969,0.27860093,False,-0.1389316
3L,1696435.0,1697435.0,2057_peak_9709_head,1696934.5,1,0,0.11577671,0.81470495,0.3199564,False,-0.14528444
3L,947814.0,948814.0,2057_peak_9528_head,948313.5,1,0,0.39460182,0.8201239,0.4546605,False,-0.15270236
3L,355381.0,356381.0,2057_peak_9379_merged,355880.5,1,1,0.16198252,0.60655516,0.22809972,False,-0.15616913
3L,17056342.0,17057342.0,2057_peak_12994_head,17056842.0,1,0,0.17110468,0.3960265,0.11125757,False,-0.17230801
3L,2700535.0,2701535.0,2057_peak_9925_head,2701034.5,1,0,0.09891139,0.40778425,0.07375013,False,-0.17959768
3L,7968300.0,7969300.0,2057_peak_11037_head,7968800.0,1,0,0.12677306,0.46382514,0.10926787,False,-0.18603125
3L,6547102.0,6548102.0,2057_peak_10742_head,6547602.0,1,0,0.17791389,0.3148976,0.055489413,False,-0.19091633
3L,4607550.0,4608550.0,2057_peak_10368_head,4608049.5,1,0,0.21511903,0.41616488,0.08743873,False,-0.2282032
3L,4597033.0,4598033.0,2057_peak_10365_head,4597532.5,1,0,0.73614925,0.45136967,0.35948744,False,-0.23427203
3L,9421046.0,9422046.0,2057_peak_11361_head,9421545.5,1,0,0.38135657,0.5591697,0.23069568,False,-0.23956744
3L,5312624.0,5313624.0,2057_peak_10501_head,5313124.0,1,0,0.21687055,0.8121695,0.26276734,False,-0.2517527
3L,17082248.0,17083248.0,2057_peak_12999_head,17082747.5,1,0,0.6403704,0.8823756,0.50457436,False,-0.25679868
3L,2873651.0,2874651.0,2057_peak_9968_head,2874150.5,1,0,0.04297164,0.6199689,0.06874828,False,-0.26272196
3L,50432.0,51432.0,2057_peak_9303_head,50931.5,1,0,0.20760731,0.63230956,0.120392784,False,-0.29956567
3L,9904729.0,9905729.0,2057_peak_11471_head,9905228.5,1,0,0.30855906,0.7600606,0.22070317,False,-0.31360668
3L,17714022.0,17715022.0,2057_peak_13154_head,17714522.0,1,0,0.58117783,0.5874344,0.2693644,False,-0.31494173
3L,8210131.0,8211131.0,2057_peak_11093_merged,8210631.0,1,1,0.02912305,0.99943,0.17770904,False,-0.33656746
3L,5028303.0,5029303.0,2057_peak_10431_head,5028802.5,1,0,0.7876906,0.67156947,0.2440432,False,-0.4855868
3R,15166389.0,15167389.0,2057_peak_16989_merged,15166889.0,1,1,0.0033364124,0.00016096828,0.79655164,True,0.79480296
3R,15739101.0,15740101.0,2057_peak_17079_merged,15739600.5,1,1,0.00033251013,0.00060501666,0.6298431,True,0.6293743
3R,14923040.0,14924040.0,2057_peak_16943_head,14923539.5,1,0,0.13409726,0.18900338,0.78524065,True,0.62369037
3R,10686098.0,10687098.0,2057_peak_16057_merged,10686597.5,1,1,0.3332936,0.276205,0.9076974,True,0.60294807
3R,9083404.0,9084404.0,2057_peak_15699_head,9083904.0,1,0,0.54867774,0.081836246,0.83096516,True,0.5157082
3R,10096491.0,10097491.0,2057_peak_15947_head,10096991.0,1,0,0.03801521,0.088077076,0.5518521,True,0.48880595
3R,23916346.0,23917346.0,2057_peak_18798_merged,23916846.0,1,1,0.18718351,0.017118244,0.5851688,True,0.4830179
3R,12531355.0,12532355.0,2057_peak_16427_head,12531854.5,1,0,0.096491784,0.31226835,0.63740665,True,0.43302658
3R,4503329.0,4504329.0,2057_peak_14782_head,4503829.0,1,0,0.63443446,0.02670181,0.7580107,True,0.42744255
3R,16472144.0,16473144.0,2057_peak_17243_head,16472643.5,1,0,0.53445446,0.35474014,0.86071926,True,0.41612196
3R,15044966.0,15045966.0,2057_peak_16959_head,15045465.5,1,0,0.1783183,0.09084278,0.53331846,True,0.3987379
3R,12865658.0,12866658.0,2057_peak_16501_head,12866157.5,1,0,0.61228704,0.3471594,0.8613581,True,0.3816349
3R,16517936.0,16518936.0,2057_peak_17251_head,16518435.5,1,0,0.21564376,0.14834966,0.5556251,True,0.37362838
3R,9966313.0,9967313.0,2057_peak_15913_head,9966813.0,1,0,0.7682172,0.31876385,0.90223557,True,0.35874504
3R,26279881.0,26280881.0,2057_peak_19297_head,26280380.5,1,0,0.38807935,0.46474963,0.77515817,True,0.34874368
3R,26831934.0,26832934.0,2057_peak_19417_head,26832434.0,1,0,0.5056605,0.2684681,0.7270903,True,0.34002602
3R,15402320.0,15403320.0,2057_peak_17038_merged,15402820.0,1,1,0.10117098,0.53886616,0.6421882,True,0.32216963
3R,6033821.0,6034821.0,2057_peak_15150_head,6034321.0,1,0,0.14194156,0.32913554,0.55472344,True,0.3191849
3R,17224061.0,17225061.0,2057_peak_17355_head,17224560.5,1,0,0.51385987,0.5752792,0.8609564,True,0.31638688
3R,15020337.0,15021337.0,2057_peak_16956_head,15020837.0,1,0,0.6675527,0.29299635,0.7966076,True,0.3163331
3R,5940143.0,5941143.0,2057_peak_15133_head,5940643.0,1,0,0.6260744,0.3034437,0.77822334,True,0.31346428
3R,25540688.0,25541688.0,2057_peak_19143_head,25541188.0,1,0,0.6392995,0.13218412,0.6980352,True,0.31229335
3R,23914418.0,23915418.0,2057_peak_18796_head,23914917.5,1,0,0.17301011,0.19405839,0.48654246,True,0.3030082
3R,11360357.0,11361357.0,2057_peak_16175_head,11360857.0,1,0,0.54685086,0.2568782,0.7039142,True,0.3020497
3R,30197272.0,30198272.0,2057_peak_20077_head,30197772.0,1,0,0.2747258,0.11999127,0.4917921,True,0.2944336
3R,20742108.0,20743108.0,2057_peak_18098_head,20742608.0,1,0,0.093654,0.07465404,0.37648115,True,0.2923271
3R,29477315.0,29478315.0,2057_peak_19921_head,29477815.0,1,0,0.2812136,0.22031023,0.54015726,True,0.28939533
3R,11662480.0,11663480.0,2057_peak_16249_head,11662979.5,1,0,0.24200758,0.5595511,0.68972975,True,0.28895038
3R,24085282.0,24086282.0,2057_peak_18847_head,24085781.5,1,0,0.43267235,0.24945207,0.6288461,True,0.2877839
3R,23739245.0,23740245.0,2057_peak_18750_head,23739745.0,1,0,0.28771397,0.24293017,0.5513677,True,0.2860456
3R,26274817.0,26275817.0,2057_peak_19296_head,26275317.0,1,0,0.47081923,0.5284939,0.77210206,True,0.2724455
3R,9570254.0,9571254.0,2057_peak_15818_head,9570753.5,1,0,0.08400553,0.06957106,0.34147555,True,0.26468724
3R,24594579.0,24595579.0,2057_peak_18954_head,24595078.5,1,0,0.56435007,0.3633069,0.72843844,True,0.26460993
3R,18406286.0,18407286.0,2057_peak_17613_head,18406786.0,1,0,0.30992717,0.061706945,0.44630283,True,0.26048577
3R,26836388.0,26837388.0,2057_peak_19418_head,26836888.0,1,0,0.45142633,0.547719,0.7527183,True,0.25314566
3R,25412364.0,25413364.0,2057_peak_19119_head,25412864.0,1,0,0.16630897,0.75002545,0.70377624,False,0.24560905
3R,29257002.0,29258002.0,2057_peak_19889_head,29257502.0,1,0,0.9017864,0.50757575,0.9407524,True,0.23607135
3R,13024460.0,13025460.0,2057_peak_16531_head,13024960.0,1,0,0.16331558,0.44640428,0.5360657,True,0.23120576
3R,29965555.0,29966555.0,2057_peak_20022_head,29966055.0,1,0,0.10220018,0.050410375,0.30712283,True,0.23081756
3R,28551303.0,28552303.0,2057_peak_19724_head,28551803.0,1,0,0.22301179,0.31446353,0.49649754,True,0.22775987
3R,9425802.0,9426802.0,2057_peak_15777_head,9426302.0,1,0,0.4135424,0.9332205,0.8936389,False,0.22025746
3R,15084411.0,15085411.0,2057_peak_16967_head,15084911.0,1,0,0.09523582,0.025020275,0.27836716,True,0.21823911
3R,9937796.0,9938796.0,2057_peak_15900_head,9938295.5,1,0,0.45953673,0.38447696,0.63640934,True,0.2144025
3R,7718876.0,7719876.0,2057_peak_15413_head,7719376.0,1,0,0.6749442,0.65469813,0.8746747,True,0.20985353
3R,9891167.0,9892167.0,2057_peak_15887_head,9891666.5,1,0,0.40273553,0.60388446,0.70925677,True,0.2059468
3R,24115685.0,24116685.0,2057_peak_18855_head,24116185.0,1,0,0.098631546,0.0035706838,0.2555507,True,0.2044496
3R,14621888.0,14622888.0,2057_peak_16859_head,14622387.5,1,0,0.38270843,0.20928515,0.49875546,True,0.20275867
3R,23660414.0,23661414.0,2057_peak_18729_head,23660913.5,1,0,0.90536094,0.6257569,0.96648663,True,0.20092767
3R,9073090.0,9074090.0,2057_peak_15695_head,9073589.5,1,0,0.34185874,0.20960113,0.47556418,True,0.19983423
3R,16309170.0,16310170.0,2057_peak_17214_head,16309670.0,1,0,0.5346689,0.8854255,0.9072206,True,0.19717336
3R,31129956.0,31130956.0,2057_peak_20256_merged,31130456.0,1,1,0.24884716,0.12137982,0.37619537,True,0.19108188
3R,6594593.0,6595593.0,2057_peak_15265_head,6595093.0,1,0,0.5312208,0.1620291,0.53713936,True,0.19051442
3R,27425827.0,27426827.0,2057_peak_19531_head,27426326.5,1,0,0.8836865,0.56401503,0.9068382,True,0.18298745
3R,10226992.0,10227992.0,2057_peak_15977_head,10227492.0,1,0,0.51354766,0.6264421,0.75103986,True,0.181045
3R,24172066.0,24173066.0,2057_peak_18867_head,24172565.5,1,0,0.57209295,0.51860166,0.7249108,True,0.17956346
3R,22946770.0,22947770.0,2057_peak_18593_head,22947269.5,1,0,0.05049935,0.07574687,0.23702733,True,0.17390423
3R,9835423.0,9836423.0,2057_peak_15874_head,9835922.5,1,0,0.7484417,0.67617595,0.88597435,True,0.17366552
3R,28604977.0,28605977.0,2057_peak_19733_merged,28605477.0,1,1,0.44107437,0.17244591,0.47925174,True,0.17249161
3R,29353144.0,29354144.0,2057_peak_19902_head,29353644.0,1,0,0.6419551,0.4283727,0.7058178,True,0.17065394
3R,21635487.0,21636487.0,2057_peak_18322_head,21635987.0,1,0,0.7932408,0.6117463,0.87197226,True,0.16947871
3R,17379365.0,17380365.0,2057_peak_17380_merged,17379864.5,1,1,0.822349,0.52393234,0.841446,True,0.16830534
3R,14401062.0,14402062.0,2057_peak_16813_head,14401561.5,1,0,0.75223607,0.75144947,0.915814,True,0.16397125
3R,22192231.0,22193231.0,2057_peak_18443_head,22192731.0,1,0,0.4282914,0.43099025,0.58783424,True,0.15819341
3R,5999863.0,6000863.0,2057_peak_15145_merged,6000363.0,1,1,0.0236057,0.06719962,0.20289034,True,0.15748768
3R,10191691.0,10192691.0,2057_peak_15970_head,10192191.0,1,0,0.01868763,0.016002508,0.17442246,True,0.15707739
3R,10576084.0,10577084.0,2057_peak_16039_head,10576584.0,1,0,0.7703246,0.8130327,0.9464981,True,0.15481943
3R,22991489.0,22992489.0,2057_peak_18598_head,22991988.5,1,0,0.65364915,0.3009205,0.631212,False,0.15392718
3R,15614306.0,15615306.0,2057_peak_17063_head,15614805.5,1,0,0.94103986,0.7179752,0.98076147,True,0.15125394
3R,31430490.0,31431490.0,2057_peak_20327_head,31430989.5,1,0,0.08963706,0.015619047,0.20309897,True,0.15047091
3R,30947289.0,30948289.0,2057_peak_20216_head,30947788.5,1,0,0.17024995,0.30290416,0.38567927,True,0.14910221
3R,17371482.0,17372482.0,2057_peak_17377_head,17371982.0,1,0,0.5987623,0.84843266,0.871536,True,0.14793855
3R,8766089.0,8767089.0,2057_peak_15619_head,8766588.5,1,0,0.8677785,0.680995,0.922037,True,0.14765024
3R,30485602.0,30486602.0,2057_peak_20141_head,30486101.5,1,0,0.5239143,0.5481348,0.68331784,True,0.14729327
3R,31637571.0,31638571.0,2057_peak_20366_head,31638070.5,1,0,0.67191464,0.904798,0.9347079,True,0.14635158
3R,10517091.0,10518091.0,2057_peak_16028_head,10517590.5,1,0,0.73742956,0.91751456,0.97359735,True,0.14612526
3R,12605535.0,12606535.0,2057_peak_16448_head,12606035.0,1,0,0.7970555,0.2258026,0.655902,False,0.14447296
3R,18355512.0,18356512.0,2057_peak_17595_head,18356012.0,1,0,0.8541519,0.7112984,0.92044985,True,0.1377247
3R,24473712.0,24474712.0,2057_peak_18918_head,24474212.0,1,0,0.729995,0.8856012,0.9448202,True,0.13702208
3R,31424413.0,31425413.0,2057_peak_20323_head,31424912.5,1,0,0.08736643,0.12027031,0.23818533,True,0.13436696
3R,14844068.0,14845068.0,2057_peak_16917_head,14844567.5,1,0,0.7842768,0.7474431,0.89751273,True,0.13165277
3R,31338386.0,31339386.0,2057_peak_20308_head,31338885.5,1,0,0.12088987,0.5258976,0.4549854,False,0.13159165
3R,31151175.0,31152175.0,2057_peak_20262_head,31151675.0,1,0,0.84772015,0.62315184,0.8644517,True,0.12901574
3R,16606942.0,16607942.0,2057_peak_17270_head,16607442.0,1,0,0.1549717,0.23540531,0.31545317,True,0.120264664
3R,20983714.0,20984714.0,2057_peak_18153_head,20984214.0,1,0,0.4860643,0.44861582,0.58023584,True,0.11289579
3R,23584668.0,23585668.0,2057_peak_18710_head,23585167.5,1,0,0.48436317,0.5467402,0.6273354,True,0.11178374
3R,11203413.0,11204413.0,2057_peak_16145_head,11203912.5,1,0,0.09550171,0.43751118,0.37094617,False,0.104439735
3R,9901507.0,9902507.0,2057_peak_15889_head,9902006.5,1,0,0.11728936,0.8982967,0.61189497,False,0.104101956
3R,5699401.0,5700401.0,2057_peak_15082_head,5699900.5,1,0,0.48646194,0.3374124,0.51243246,True,0.10049528
3R,31031623.0,31032623.0,2057_peak_20237_head,31032123.0,1,0,0.7437548,0.8836018,0.91321594,True,0.09953767
3R,11538268.0,11539268.0,2057_peak_16216_head,11538767.5,1,0,0.6505703,0.24756347,0.5479683,False,0.09890145
3R,22014635.0,22015635.0,2057_peak_18407_head,22015134.5,1,0,0.036891326,0.21149847,0.21274386,True,0.088548966
3R,29359561.0,29360561.0,2057_peak_19903_head,29360061.0,1,0,0.714934,0.49804726,0.6949656,False,0.08847499
3R,11159848.0,11160848.0,2057_peak_16136_head,11160347.5,1,0,0.64462644,0.32857993,0.5730454,False,0.08644217
3R,23087885.0,23088885.0,2057_peak_18620_head,23088385.0,1,0,0.84593356,0.77487713,0.8948381,True,0.08443272
3R,11361891.0,11362891.0,2057_peak_16176_head,11362390.5,1,0,0.8067468,0.97348726,0.9736916,True,0.08357453
3R,24461909.0,24462909.0,2057_peak_18916_head,24462408.5,1,0,0.32576033,0.14638755,0.3157511,False,0.079677165
3R,11529874.0,11530874.0,2057_peak_16215_head,11530374.0,1,0,0.8746218,0.82236016,0.9271104,True,0.07861942
3R,30443798.0,30444798.0,2057_peak_20126_head,30444297.5,1,0,0.02403076,0.1440497,0.15856421,True,0.07452398
3R,15714415.0,15715415.0,2057_peak_17077_head,15714914.5,1,0,0.9197452,0.7223609,0.8952157,False,0.07416266
3R,12848657.0,12849657.0,2057_peak_16496_head,12849156.5,1,0,0.7139292,0.04995017,0.4557847,False,0.07384503
3R,28443031.0,28444031.0,2057_peak_19713_head,28443530.5,1,0,0.59143,0.9097235,0.82418245,False,0.073605716
3R,30176021.0,30177021.0,2057_peak_20069_head,30176520.5,1,0,0.25105548,0.27491432,0.3361981,True,0.07321319
3R,5705596.0,5706596.0,2057_peak_15087_head,5706095.5,1,0,0.119742274,0.074131295,0.1685896,True,0.07165282
3R,22049832.0,22050832.0,2057_peak_18418_head,22050332.0,1,0,0.16295858,0.11181804,0.20855163,True,0.07116333
3R,21045356.0,21046356.0,2057_peak_18169_head,21045856.0,1,0,0.0065324376,0.013819921,0.08059356,True,0.07041738
3R,22255097.0,22256097.0,2057_peak_18452_head,22255597.0,1,0,0.21503828,0.2245054,0.2863735,True,0.066601664
3R,5078908.0,5079908.0,2057_peak_14922_head,5079408.0,1,0,0.64346695,0.30250862,0.5385152,False,0.06552744
3R,13500197.0,13501197.0,2057_peak_16609_head,13500696.5,1,0,0.929121,0.8854726,0.9722393,True,0.06494254
3R,21892088.0,21893088.0,2057_peak_18372_head,21892587.5,1,0,0.88450366,0.9185663,0.96551704,True,0.06398207
3R,16352457.0,16353457.0,2057_peak_17224_head,16352956.5,1,0,0.715517,0.59334075,0.71629584,True,0.061867
3R,17297083.0,17298083.0,2057_peak_17366_head,17297583.0,1,0,0.2947845,0.4813243,0.4465464,False,0.058492035
3R,29893705.0,29894705.0,2057_peak_20010_head,29894204.5,1,0,0.17011976,0.12053038,0.20304619,True,0.057721123
3R,8413519.0,8414519.0,2057_peak_15553_head,8414019.0,1,0,0.8518116,0.8931759,0.92864007,True,0.056146324
3R,10986214.0,10987214.0,2057_peak_16109_head,10986714.0,1,0,0.4795619,0.78364867,0.6815807,False,0.049975455
3R,16538622.0,16539622.0,2057_peak_17256_head,16539122.0,1,0,0.68021023,0.60601485,0.6918353,True,0.048722744
3R,27498670.0,27499670.0,2057_peak_19539_head,27499170.0,1,0,0.8659978,0.97139436,0.96647334,False,0.047777295
3R,24075801.0,24076801.0,2057_peak_18842_head,24076300.5,1,0,0.42881003,0.31823984,0.4212759,False,0.04775098
3R,10032010.0,10033010.0,2057_peak_15927_head,10032510.0,1,0,0.44072318,0.67923456,0.60304534,False,0.0430665
3R,31345114.0,31346114.0,2057_peak_20312_head,31345613.5,1,0,0.44059435,0.83648086,0.6787741,False,0.040236533
3R,21159652.0,21160652.0,2057_peak_18204_head,21160152.0,1,0,0.027753556,0.03474158,0.07140788,True,0.04016031
3R,25081094.0,25082094.0,2057_peak_19053_head,25081593.5,1,0,0.7352574,0.6395115,0.72575104,False,0.038366556
3R,24670040.0,24671040.0,2057_peak_18976_head,24670540.0,1,0,0.067403845,0.5339405,0.33763722,False,0.036965042
3R,12049675.0,12050675.0,2057_peak_16345_head,12050174.5,1,0,0.44135237,0.49951392,0.5062831,True,0.03584996
3R,27870048.0,27871048.0,2057_peak_19623_head,27870547.5,1,0,0.66511434,0.649455,0.693042,True,0.035757303
3R,31237059.0,31238059.0,2057_peak_20280_head,31237559.0,1,0,0.33472514,0.15006946,0.27608675,False,0.03368944
3R,22675466.0,22676466.0,2057_peak_18552_head,22675965.5,1,0,0.6712397,0.6581239,0.69794637,True,0.033264577
3R,11925295.0,11926295.0,2057_peak_16315_head,11925795.0,1,0,0.21106434,0.29455018,0.2854195,False,0.032612234
3R,9745929.0,9746929.0,2057_peak_15854_head,9746429.0,1,0,0.014114244,0.010013481,0.042944554,True,0.030880691
3R,8886714.0,8887714.0,2057_peak_15647_head,8887214.0,1,0,0.040852107,0.30885395,0.2055167,False,0.03066367
3R,27158945.0,27159945.0,2057_peak_19493_head,27159445.0,1,0,0.03825869,0.007924022,0.04960278,True,0.026511423
3R,30967154.0,30968154.0,2057_peak_20218_head,30967654.0,1,0,0.95174533,0.92356807,0.96320075,True,0.025544047
3R,26557211.0,26558211.0,2057_peak_19365_head,26557710.5,1,0,0.02818169,0.0031356467,0.03752905,True,0.021870382
3R,23567684.0,23568684.0,2057_peak_18705_head,23568184.0,1,0,0.9626734,0.9435302,0.972667,True,0.019565165
3R,31855932.0,31856932.0,2057_peak_20409_head,31856431.5,1,0,0.049715925,0.060750704,0.074601404,True,0.01936809
3R,28313861.0,28314861.0,2057_peak_19691_head,28314360.5,1,0,0.91582227,0.88563436,0.9198736,True,0.01914525
3R,31095610.0,31096610.0,2057_peak_20249_head,31096110.0,1,0,0.92709506,0.9701301,0.9656592,False,0.01704663
3R,6395636.0,6396636.0,2057_peak_15214_head,6396136.0,1,0,0.113882296,0.14474632,0.14346296,False,0.014148653
3R,5909785.0,5910785.0,2057_peak_15129_head,5910284.5,1,0,0.40734157,0.32141837,0.3778974,False,0.013517439
3R,30474476.0,30475476.0,2057_peak_20139_head,30474975.5,1,0,0.43955153,0.37106848,0.418537,False,0.013226986
3R,29393963.0,29394963.0,2057_peak_19908_head,29394463.0,1,0,0.39723057,0.85147315,0.6362341,False,0.011882246
3R,11324052.0,11325052.0,2057_peak_16166_head,11324551.5,1,0,0.9760115,0.99741566,0.9906102,False,0.003896594
3R,27027347.0,27028347.0,2057_peak_19461_head,27027847.0,1,0,0.01945623,0.0048288805,0.015500825,False,0.003358269
3R,14930497.0,14931497.0,2057_peak_16944_head,14930997.0,1,0,0.8198978,0.7700994,0.7978764,False,0.0028778315
3R,27064173.0,27065173.0,2057_peak_19467_head,27064672.5,1,0,0.24157478,0.03658164,0.14134052,False,0.0022623092
3R,30164801.0,30165801.0,2057_peak_20065_head,30165300.5,1,0,0.0010524653,0.0010233432,0.0029483947,True,0.0019104904
3R,29730944.0,29731944.0,2057_peak_19964_head,29731444.0,1,0,0.0006676236,0.0004666083,0.0019356939,True,0.0013685779
3R,24116553.0,24117553.0,2057_peak_18856_head,24117052.5,1,0,0.042867422,0.022579823,0.033244275,False,0.000520654
3R,7972893.0,7973893.0,2057_peak_15472_merged,7973392.5,1,1,0.011106678,0.014360851,0.012743239,False,9.474345e-06
3R,11139760.0,11140760.0,2057_peak_16131_head,11140259.5,1,0,0.9872563,0.9845537,0.9856749,False,-0.00023007393
3R,28273756.0,28274756.0,2057_peak_19685_head,28274255.5,1,0,0.6700408,0.8693013,0.76892006,False,-0.0007510185
3R,19663094.0,19664094.0,2057_peak_17878_head,19663594.0,1,0,0.01665258,0.00794905,0.0071000275,False,-0.005200788
3R,30313274.0,30314274.0,2057_peak_20109_head,30313774.0,1,0,0.9697001,0.95832294,0.9572389,False,-0.0067726374
3R,24580623.0,24581623.0,2057_peak_18949_head,24581123.0,1,0,0.9682152,0.97265154,0.96365386,False,-0.006779492
3R,9702902.0,9703902.0,2057_peak_15848_head,9703402.0,1,0,0.978488,0.96093667,0.96262074,False,-0.0070916414
3R,11726607.0,11727607.0,2057_peak_16263_head,11727107.0,1,0,0.024257163,0.011437242,0.008919486,False,-0.008927717
3R,24741105.0,24742105.0,2057_peak_18985_head,24741605.0,1,0,0.01782817,0.16431074,0.079323635,False,-0.011745818
3R,8433216.0,8434216.0,2057_peak_15558_head,8433716.0,1,0,0.97670037,0.9047643,0.9270729,False,-0.013659477
3R,4962449.0,4963449.0,2057_peak_14871_merged,4962949.0,1,1,0.2699055,0.23844144,0.24028459,False,-0.013888866
3R,8738297.0,8739297.0,2057_peak_15613_head,8738797.0,1,0,0.04531931,0.005041631,0.010233314,False,-0.014947156
3R,5515840.0,5516840.0,2057_peak_15034_head,5516340.0,1,0,0.030263303,0.034769718,0.017309899,False,-0.015206611
3R,21328615.0,21329615.0,2057_peak_18262_head,21329114.5,1,0,0.7433656,0.13504753,0.4213489,False,-0.017857641
3R,26297100.0,26298100.0,2057_peak_19300_head,26297599.5,1,0,0.09451069,0.11489612,0.08603088,False,-0.018672526
3R,31421677.0,31422677.0,2057_peak_20322_head,31422176.5,1,0,0.088739365,0.06925495,0.05953887,False,-0.019458286
3R,6656194.0,6657194.0,2057_peak_15268_head,6656693.5,1,0,0.01877118,0.15848067,0.06683632,False,-0.02178961
3R,5303556.0,5304556.0,2057_peak_14982_head,5304055.5,1,0,0.94631207,0.62229294,0.76025885,False,-0.02404362
3R,17378423.0,17379423.0,2057_peak_17379_head,17378922.5,1,0,0.39464638,0.39723685,0.36954215,False,-0.026399463
3R,29081697.0,29082697.0,2057_peak_19841_head,29082197.0,1,0,0.55679923,0.7579869,0.63001555,False,-0.027377546
3R,6532843.0,6533843.0,2057_peak_15250_head,6533342.5,1,0,0.85284525,0.9048009,0.849603,False,-0.029220045
3R,27414877.0,27415877.0,2057_peak_19530_head,27415376.5,1,0,0.8366114,0.7961675,0.7867685,False,-0.029620945
3R,21847260.0,21848260.0,2057_peak_18353_head,21847759.5,1,0,0.09775833,0.13458428,0.08488941,False,-0.03128189
3R,31160899.0,31161899.0,2057_peak_20265_head,31161398.5,1,0,0.52915996,0.8388417,0.651952,False,-0.03204882
3R,15136527.0,15137527.0,2057_peak_16984_head,15137026.5,1,0,0.07829076,0.15083499,0.081556715,False,-0.03300616
3R,31879184.0,31880184.0,2057_peak_20418_head,31879683.5,1,0,0.8911772,0.8084058,0.81610155,False,-0.033689976
3R,14085172.0,14086172.0,2057_peak_16746_head,14085672.0,1,0,0.97374064,0.87878716,0.89034593,False,-0.035917997
3R,12539304.0,12540304.0,2057_peak_16429_head,12539803.5,1,0,0.7111115,0.8544492,0.74465257,False,-0.03812778
3R,18978281.0,18979281.0,2057_peak_17726_head,18978781.0,1,0,0.07595896,0.019888619,0.008690372,False,-0.039233416
3R,8277466.0,8278466.0,2057_peak_15528_head,8277966.0,1,0,0.10209059,0.2476513,0.1351276,False,-0.039743334
3R,29410164.0,29411164.0,2057_peak_19911_head,29410664.0,1,0,0.982939,0.9881527,0.9456914,False,-0.039854467
3R,21556787.0,21557787.0,2057_peak_18292_head,21557287.0,1,0,0.6851754,0.22738048,0.4134126,False,-0.042865366
3R,16315182.0,16316182.0,2057_peak_17215_head,16315682.0,1,0,0.32764632,0.29496065,0.26540914,False,-0.045894355
3R,26823371.0,26824371.0,2057_peak_19414_head,26823870.5,1,0,0.32101023,0.2685672,0.24521944,False,-0.04956928
3R,19139949.0,19140949.0,2057_peak_17774_head,19140449.0,1,0,0.94945824,0.7559957,0.8025331,False,-0.050193846
3R,26644200.0,26645200.0,2057_peak_19374_head,26644699.5,1,0,0.046988647,0.11316231,0.028506663,False,-0.051568817
3R,11390257.0,11391257.0,2057_peak_16182_head,11390757.0,1,0,0.58193666,0.45150176,0.46390742,False,-0.0528118
3R,27520169.0,27521169.0,2057_peak_19542_head,27520669.0,1,0,0.052287467,0.16695939,0.056484554,False,-0.05313888
3R,22279673.0,22280673.0,2057_peak_18459_head,22280173.0,1,0,0.16051315,0.09481107,0.07142591,False,-0.0562362
3R,28674459.0,28675459.0,2057_peak_19750_head,28674959.0,1,0,0.85984147,0.8771747,0.8090345,False,-0.059473574
3R,28220919.0,28221919.0,2057_peak_19677_head,28221419.0,1,0,0.7463721,0.9685344,0.79746807,False,-0.05998516
3R,14677495.0,14678495.0,2057_peak_16869_head,14677995.0,1,0,0.08676157,0.41233838,0.18374711,False,-0.06580286
3R,11733590.0,11734590.0,2057_peak_16266_head,11734090.0,1,0,0.5635816,0.1239691,0.27667382,False,-0.06710151
3R,10965674.0,10966674.0,2057_peak_16102_head,10966173.5,1,0,0.5870577,0.87305534,0.64920896,False,-0.08084756
3R,15872859.0,15873859.0,2057_peak_17098_merged,15873358.5,1,1,0.043253142,0.19416368,0.034762293,False,-0.083946116
3R,15611057.0,15612057.0,2057_peak_17062_head,15611557.0,1,0,0.9560192,0.9912513,0.88919556,False,-0.084439695
3R,5897370.0,5898370.0,2057_peak_15123_head,5897869.5,1,0,0.91097546,0.8009353,0.7708563,False,-0.08509904
3R,28545625.0,28546625.0,2057_peak_19722_head,28546125.0,1,0,0.2855908,0.6327679,0.37119725,False,-0.08798209
3R,25753476.0,25754476.0,2057_peak_19187_head,25753975.5,1,0,0.0465965,0.2030519,0.03497852,False,-0.08984567
3R,26353055.0,26354055.0,2057_peak_19317_head,26353554.5,1,0,0.6450431,0.62029475,0.5404434,False,-0.09222549
3R,6060533.0,6061533.0,2057_peak_15152_head,6061033.0,1,0,0.57887715,0.4418983,0.41786548,False,-0.09252223
3R,24983236.0,24984236.0,2057_peak_19026_head,24983736.0,1,0,0.3099545,0.25781175,0.18091498,False,-0.10296814
3R,23103275.0,23104275.0,2057_peak_18623_head,23103775.0,1,0,0.614007,0.76944923,0.58813536,False,-0.10359275
